chargeDeviceID,reference,name,latitude,longitude,buildingName,thoroughfare,street,town,county,postcode,countryCode,deviceOwnerName,deviceOwnerWebsite,deviceControllerName,deviceControllerWebsite,deviceNetworks,chargeDeviceStatus,dateCreated,dateUpdated,moderated,attribution,onStreetFlag,locationType,access24Hours
cbcea534e1637847e0e9f56ef274a8c2,SL300178,St Georges Road car park,51.40959,-0.023402,,,St Georges Road car park,Bromley,Greater London,BR3 1AX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,Public car park,1
cae01a057884f53c1fecabe70c888f43,SL300179,Kingsway Road Car Park (site 2),51.35691,-0.217904,,,Kingsway Road Car Park (site 2),Sutton,Greater London,SM3 8DR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,Public car park,1
c19528a5df002b58fd820153d8e44919,SL300180,Haggerston Road,51.539188,-0.073959,,,Haggerston Road,Hackney,Greater London,E8 4JA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
ae405598e98e428606fbbc087e187d87,SL300181,Haggerston Road,51.539188,-0.073959,,,Haggerston Road,Hackney,Greater London,E8 4JA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
ec71955b745c56d747d89749da113a16,SL300182,Victoria Park road  (Site 2),51.535697,-0.056371,,,Victoria Park road at Junc with Mare Street (Site 2),Hackney,Greater London, E9 7ND,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
b51b5695985c060409ea8e97fafec9ee,SL300183,Victoria Park road (Site 2),51.535697,-0.056371,,,Victoria Park road at Junc with Mare Street (Site 2),Hackney,Greater London, E9 7ND,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
bc97ac0e109981d84a52612578243b97,SL300184,Victoria Park road (Site 2),51.535697,-0.056371,,,Victoria Park road at Junc with Mare Street (Site 2),Hackney,Greater London, E9 7ND,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
536509f2f9b11efb3edb715e6fe92f18,SL300185,Stamford Road (Hack),51.544388,-0.076826,,,Stamford Road (Hack),Hackney,Greater London,N1 4JL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
9721b6ac26895683a518faf4fd3b5745,SL300186,Stamford Road (Hack),51.544388,-0.076826,,,Stamford Road (Hack),Hackney,Greater London,N1 4JL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
2b763a9f0c775cd353c1bea1c613ef49,SL300187,New North Road,51.530142,-0.083856,,,New North Road,Hackney,Greater London,N1 5DW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
2ec6c9b2b8bd4007bf7959141ef58651,SL300188,New North Road,51.530142,-0.083856,,,New North Road,Hackney,Greater London,N1 5DW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
2fcd824d9156e24ad1f7344c8723ab5f,SL300189,New North Road,51.530142,-0.083856,,,New North Road,Hackney,Greater London,N1 5DW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
c908c82772a74ba2fe5068fec5e3e624,SL300190,Govan Street,51.535317,-0.06387,,,Govan Street,Hackney,Greater London,E2 8SH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
2a2cc2d715ec168ab212be413621c178,SL300191,Queen's Drive E ,51.565981,-0.1018,,,Queen's Drive E ,Hackney,Greater London,N4 2AP,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
a9513b380e40cd0d0427db8da8a64831,SL300192,Clermont Road,51.536929,-0.05205,,,Clermont Road,Hackney,Greater London,E9 7JJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
d189f3f419fa7363dd7b1ae2980195ee,SL300193,Clermont Road,51.536929,-0.05205,,,Clermont Road,Hackney,Greater London,E9 7JJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
5c2fc00bef3029d1a1966dcf9cbdab3b,SL300194,Clermont Road,51.536929,-0.05205,,,Clermont Road,Hackney,Greater London,E9 7JJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
77326fc87dc8b13ebf6f720ca17f9288,SL300195,Gore Road site 2,51.536482,-0.044124,,,Gore Road site 2,Hackney,Greater London,E9 7HW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
e0da8b90198e94301bc4f0374f9d4099,SL300196,Gore Road site 2,51.536482,-0.044124,,,Gore Road site 2,Hackney,Greater London,E9 7HW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
b36cc252aefd7c928a56b86fbd8e72dc,SL300197,Downs Park Road ,51.551462,-0.067325,,,Downs Park Road ,Hackney,Greater London,E8 2HY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
0029840be189e5c1c5667a8843120a08,SL300198,Downs Park Road ,51.551462,-0.067325,,,Downs Park Road ,Hackney,Greater London,E8 2HY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
283237606bbb5d8d70db569f639e43fe,SL300199,Blurton Road,51.553586,-0.04629,,,Blurton Road,Hackney,Greater London,E5 0NH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
5335070ac7209de713d925ab05cea19e,SL300200,Blurton Road,51.553586,-0.04629,,,Blurton Road,Hackney,Greater London,E5 0NH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
8e564e3de9d0bc00be2e43cf39c5876e,SL300201,Blurton Road,51.553586,-0.04629,,,Blurton Road,Hackney,Greater London,E5 0NH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
098f04a703bdcf7899d5145394f15974,SL300202,Millsfield Road,51.557393,-0.043184,,,Millsfield Road,Hackney,Greater London,E5 0AR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
8aa25e835305db891da922505e45765a,SL300203,Millsfield Road,51.557393,-0.043184,,,Millsfield Road,Hackney,Greater London,E5 0AR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
a4b1fd4701017773c987e722c4a4e3a4,SL300204,Edensor Gardens,51.482189,-0.254603,,,Edensor Gardens,Hounslow,Greater London,W4 2QY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
c7bcacd6ac7a6d41e4ff395343622bb8,SL300205,Edensor Gardens,51.482189,-0.254603,,,Edensor Gardens,Hounslow,Greater London,W4 2QY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
e767493bb0c947b36d6a9932ad73f02b,SL300206,Edensor Gardens,51.482189,-0.254603,,,Edensor Gardens,Hounslow,Greater London,W4 2QY,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
55ae71e0e6385f11d276baab6a32fa56,SL300207,Linden Gardens,51.492217,-0.258326,,,Linden Gardens,Hounslow,Greater London,W4 2EH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
7c073695f09b18973dc7fd7557815110,SL300208,Linden Gardens,51.492217,-0.258326,,,Linden Gardens,Hounslow,Greater London,W4 2EH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
f2099e4d302ec84b207c3139ef854819,SL300209,Tiverton Road,51.473405,-0.357417,,,Tiverton Road,Hounslow,Greater London,TW3 4JF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
bc10749d865bd660057f724b31276e8a,SL300210,Tiverton Road,51.473405,-0.357417,,,Tiverton Road,Hounslow,Greater London,TW3 4JF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
95681e2981bc11b7c6d2276f61d68064,SL300211,Tiverton Road,51.473405,-0.357417,,,Tiverton Road,Hounslow,Greater London,TW3 4JF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
db9b45c83f958e17d793e40065041aef,SL300212,Queen’s Road ,51.470726,-0.366512,,,Queen’s Road ,Hounslow,Greater London,TW3 1LH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
f8b04d8d3754bd003f9929d9be3e7256,SL300213,Queen’s Road ,51.470726,-0.366512,,,Queen’s Road ,Hounslow,Greater London,TW3 1LH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2013,2021/1/14 16:08,N,Source London,,On-street,1
7492e3f46428d17c5be5a83f588ef72a,SL300214,Queen’s Road ,51.470726,-0.366512,,,Queen’s Road ,Hounslow,Greater London,TW3 1LH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
2c28d223baab3f21a96ce4b643e18299,SL300215,Sutton Court Rd,51.481633,-0.268666,,,Sutton Court Rd,Hounslow,Greater London,W4 3HR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
a79efd9ec08a7359bac9e698037cc9de,SL300216,Sutton Court Rd,51.481633,-0.268666,,,Sutton Court Rd,Hounslow,Greater London,W4 3HR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
65a14c964a0d77b3be87e2cdfb9374c4,SL300217,Sutton Court Rd,51.481633,-0.268666,,,Sutton Court Rd,Hounslow,Greater London,W4 3HR,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
4f0e3dbb23a5d9a96eaa7d5ced36c4be,SL300218,Strand on Green ,51.48801,-0.287149,,,Strand on Green ,Hounslow,Greater London,W4 3NQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
01e38772160525422d03a84cf3addfe9,SL300219,Strand on Green ,51.48801,-0.287149,,,Strand on Green ,Hounslow,Greater London,W4 3NQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
368b0b60811931bbd7903b72eb04da24,SL300220,Strand on Green ,51.48801,-0.287149,,,Strand on Green ,Hounslow,Greater London,W4 3NQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
d75f41e6c99e74cfe669d78709fa6651,SL300221,Wimbledon High Street,51.425507,-0.220371,,,Wimbledon High Street,Merton,Greater London,SW19 5AX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
ff5b75a8a63c0fe4580bccb3cc9674cd,SL300222,Wimbledon High Street,51.425507,-0.220371,,,Wimbledon High Street,Merton,Greater London,SW19 5AX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c8b8ef50571c3132808c2d59290c2235,SL300223,Strathearn Road,51.427467,-0.199768,,,Strathearn Road,Merton,Greater London,SW19 3LH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
ff6865d1092b729f34f174af6d01a11b,SL300224,Strathearn Road,51.427467,-0.199768,,,Strathearn Road,Merton,Greater London,SW19 3LH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
5b1c222d15ce67be56548939bc5eb062,SL300225,Dudley Road,51.42175,-0.199878,,,Dudley Road,Merton,Greater London,SW19 8PN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
422397e3573f08b0b2da17bfa4bb18a5,SL300226,Dudley Road,51.42175,-0.199878,,,Dudley Road,Merton,Greater London,SW19 8PN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
16336869d1df46f2d92671627561b2d2,SL300227,Dudley Road,51.42175,-0.199878,,,Dudley Road,Merton,Greater London,SW19 8PN,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
1f14df7176f0267542e408234e918469,SL300228,Mostyn Road,51.403047,-0.204681,,,Mostyn Road,Merton,Greater London,SW19 3LS,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
ca27bcda6a15d6a1646a420c36193398,SL300229,Mostyn Road,51.403047,-0.204681,,,Mostyn Road,Merton,Greater London,SW19 3LS,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
7a34b8f94800034894250542f3e1cd08,SL300230,Mostyn Road,51.403047,-0.204681,,,Mostyn Road,Merton,Greater London,SW19 3LS,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
fcc2addcf44328a5800caa215e5bd74c,SL300231,West Barnes Lane,51.39429,-0.239192,,,West Barnes Lane,Merton,Greater London,KT3 6JF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c37266f891444b10aa9c22ed163b99c7,SL300232,West Barnes Lane,51.39429,-0.239192,,,West Barnes Lane,Merton,Greater London,KT3 6JF,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
70a86cf3a9815116ae9403288173c50e,SL300233,Cowdry Road,51.424232,-0.188244,,,Cowdry Road,Merton,Greater London,SW19 8TU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
d1e940990a9bb6b9113635f0d44d1305,SL300234,Cowdry Road,51.424232,-0.188244,,,Cowdry Road,Merton,Greater London,SW19 8TU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
be18ab4a76d40e2cbccac49fd8b8285f,SL300235,Cowdry Road,51.424232,-0.188244,,,Cowdry Road,Merton,Greater London,SW19 8TU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
8d23abf2e7c1d29110ca2f9c5720dd6f,SL300236,Gorringe Park Avenue ( Site 2),51.417556,-0.160277,,,Gorringe Park Avenue ( Site 2),Merton,Greater London,CR4 2DG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
27ac4d1e7cf5fa923722ab20c95afa88,SL300237,Gorringe Park Avenue ( Site 2),51.417556,-0.160277,,,Gorringe Park Avenue ( Site 2),Merton,Greater London,CR4 2DG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
862932adb67813277a54ae41dd29c148,SL300238,Kingston Road,51.409031,-0.214929,,,Kingston Road,Merton,Greater London,SW20 8JT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
374768faeb6260e80f14e7bc35c9ad35,SL300239,Kingston Road,51.409031,-0.214929,,,Kingston Road,Merton,Greater London,SW20 8JT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
034d78d292ed16b511f3c1f171515264,SL300240,Waldo Road ,51.530806,-0.236842,,,Waldo Road ,H&F,Greater London,NW10 6AA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
b7a6f94709a6217323220d1587d3c728,SL300241,Waldo Road ,51.530806,-0.236842,,,Waldo Road ,H&F,Greater London,NW10 6AA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
203434495046c2ca2f0aa1377b0d9bba,SL300242,Waldo Road ,51.530806,-0.236842,,,Waldo Road ,H&F,Greater London,NW10 6AA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
431d3c0ba119e7d5519b3568afb08ce9,SL300243,Hartswood Road ,51.498295,-0.246208,,,Hartswood Road ,H&F,Greater London,W12 9NQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
03da11bcf3f19cb55f1bc0edb4e6ec6f,SL300244,Hartswood Road ,51.498295,-0.246208,,,Hartswood Road ,H&F,Greater London,W12 9NQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
ed21cf60880e85c234383601519b0a7f,SL300245,Hartswood Road ,51.498295,-0.246208,,,Hartswood Road ,H&F,Greater London,W12 9NQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
cda1202b5c09f5d13b67241e56e01a20,SL300246,Sawley Road ,51.510224,-0.235792,,,Sawley Road ,H&F,Greater London,W12 0LG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
e7e915de681ded63b739fd1ca154b600,SL300247,Sawley Road ,51.510224,-0.235792,,,Sawley Road ,H&F,Greater London,W12 0LG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
82a413a62fdbfdec9fa0e948c408b269,SL300248,Sawley Road ,51.510224,-0.235792,,,Sawley Road ,H&F,Greater London,W12 0LG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
9cc1a916dd361d42abfa2b5e713d4ebe,SL300249,Sawley Road ,51.510224,-0.235792,,,Sawley Road ,H&F,Greater London,W12 0LG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
abd2bfceed4ce2cd6e1584652c16351e,SL300250,Wormholt Terrace ,51.506878,-0.240489,,,Wormholt Terrace ,H&F,Greater London,W12 0NJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
e3e9be81c0bd79316b09f582fc9f54f0,SL300251,Wormholt Terrace ,51.506878,-0.240489,,,Wormholt Terrace ,H&F,Greater London,W12 0NJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
a31eac18e1ef6f145361562af428de25,SL300252,Wormholt Terrace ,51.506878,-0.240489,,,Wormholt Terrace ,H&F,Greater London,W12 0NJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
1c616801a555cd123704636785ad3915,SL300253,Wormholt Terrace ,51.506878,-0.240489,,,Wormholt Terrace ,H&F,Greater London,W12 0NJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
606ecad3a7b53802990bf38b32ee2daf,SL300254,Erconwald Street Site 2,51.516664,-0.247232,,,Erconwald Street Site 2,H&F,Greater London,W12 0BP,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
6d6db901a224f18941ff8c936c5bb99e,SL300255,Erconwald Street Site 2,51.516664,-0.247232,,,Erconwald Street Site 2,H&F,Greater London,W12 0BP,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
aaa82b904f73289f6e5e0f4b11b76e3d,SL300256,Erconwald Street Site 2,51.516664,-0.247232,,,Erconwald Street Site 2,H&F,Greater London,W12 0BP,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
51bd75aae90c3fe507d69f339dde47f3,SL300257,Hammersmith Grove 2,51.50114,-0.228492,,,Hammersmith Grove 2,H&F,Greater London,W6 7EL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c6e6752bcffd71894ae26e4ce787d8e4,SL300258,Hammersmith Grove 2,51.50114,-0.228492,,,Hammersmith Grove 2,H&F,Greater London,W6 7EL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
b6471d1cab262427295bcf2265742e93,SL300259,Hammersmith Grove 2,51.50114,-0.228492,,,Hammersmith Grove 2,H&F,Greater London,W6 7EL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
549802919d6250b6a9e6b6c6097eecf3,SL300260,Hammersmith Grove 2,51.50114,-0.228492,,,Hammersmith Grove 2,H&F,Greater London,W6 7EL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c5c1d376a8d527e5ba94415e70c9003e,SL300261,Edith Row ,51.477755,-0.189321,,,Edith Row ,H&F,Greater London,SW62ER,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
0db8b232d93e2486fff6f4f6901cfb5b,SL300262,Edith Row ,51.477755,-0.189321,,,Edith Row ,H&F,Greater London,SW62ER,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c5aecbdb52a3d4b3be40d5fb46c3386d,SL300263,Edith Row ,51.477755,-0.189321,,,Edith Row ,H&F,Greater London,SW62ER,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
9641a84075b13021ce4dc0c82d620a83,SL300264,Bagleys Lane ,51.473344,-0.18496,,,Bagleys Lane ,H&F,Greater London,SW6 2AZ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
a14c2ff4ad3fc72f55d66186c2abc04e,SL300265,Bagleys Lane ,51.473344,-0.18496,,,Bagleys Lane ,H&F,Greater London,SW6 2AZ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
21e700e74b46e40c1a7af3eeadb05816,SL300266,Bagleys Lane ,51.473344,-0.18496,,,Bagleys Lane ,H&F,Greater London,SW6 2AZ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
aa85063fd4226696b28e7bfbb513109a,SL300267,Kelvedon Road ,51.478737,-0.20351,,,Kelvedon Road ,H&F,Greater London,SW6 5BW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
1839b262de695d37de1f88d084a40e2d,SL300268,Kelvedon Road ,51.478737,-0.20351,,,Kelvedon Road ,H&F,Greater London,SW6 5BW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
5957e84df142ab1c662f54cf90b471e5,SL300269,Kelvedon Road ,51.478737,-0.20351,,,Kelvedon Road ,H&F,Greater London,SW6 5BW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
20496697ce12b5a6198dbfe194e83a3f,SL300270,Kelvedon Road ,51.478737,-0.20351,,,Kelvedon Road ,H&F,Greater London,SW6 5BW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
dd146c8b92b70b918ddc8a40b27b1f50,SL300271,Kelvedon Road ,51.478737,-0.20351,,,Kelvedon Road ,H&F,Greater London,SW6 5BW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
